,name,latitude_radian,longitude_radian,num_links,links,num_categories,categories,latitude_degrees,longitude_degrees
76654,FORT MACARTHUR,0.5883847671745429,-2.0646578432281397,43,"Hostel; Midway (film); Asiatic-Pacific Theater; Douglas MacArthur; World War I; West Coast of the United States; 47th Anti-Aircraft Artillery Brigade; Los Angeles Air Force Base; Nike (rocket); List of Registered Historic Places in Los Angeles; Mission Revival Style architecture; Port of Los Angeles; Hostelling International; Board of Fortifications#Endicott Board; Like a Prayer (song); Tora! Tora! Tora!; Anti-aircraft warfare; California Bungalow; Madonna (entertainer); San Pedro, Los Angeles; Grover Cleveland; Korean Bell of Friendship; 24 (TV series); United States Air Force; 63rd Coast Artillery (United States); National Register of Historic Places; Fort Ord; Arthur MacArthur, Jr.; surface-to-air missile; Coastal artillery; American Craftsman; Artillery battery; Cold War; San Pedro Bay (California); Dragnet (1987 film); United States Army; List of Los Angeles Historic-Cultural Monuments in the Harbor area; San Pedro, Los Angeles, California; Spanish Colonial Revival Style architecture; Los Angeles; Seacoast defense in the United States; 14-inch M1920 railway gun; World War II",19,"SPANISH COLONIAL REVIVAL ARCHITECTURE IN CALIFORNIA; MUSEUMS IN LOS ANGELES; NATIONAL REGISTER OF HISTORIC PLACES IN LOS ANGELES; SAN PEDRO, LOS ANGELES; FORTS IN CALIFORNIA; FORTS ON THE NATIONAL REGISTER OF HISTORIC PLACES IN CALIFORNIA; BUILDINGS AND STRUCTURES COMPLETED IN 1916; FORMERLY USED DEFENSE SITES IN CALIFORNIA; MILITARY FACILITIES ON THE NATIONAL REGISTER OF HISTORIC PLACES IN LOS ANGELES; PARKS IN LOS ANGELES; HISTORIC DISTRICTS ON THE NATIONAL REGISTER OF HISTORIC PLACES IN CALIFORNIA; MILITARY AND WAR MUSEUMS IN CALIFORNIA; LOS ANGELES HISTORIC-CULTURAL MONUMENTS; HISTORIC DISTRICTS IN LOS ANGELES; MILITARY INSTALLATIONS CLOSED IN 1982; PALOS VERDES PENINSULA; MILITARY FACILITIES IN THE GREATER LOS ANGELES AREA; CLOSED INSTALLATIONS OF THE UNITED STATES ARMY; 1916 ESTABLISHMENTS IN CALIFORNIA",33.71196388888889,-118.29618055555558
116365,ORA HOLLAND HOUSE,0.7417726891164879,-1.5827431055247978,9,"Vermont; Jacksonville, Illinois; National Park Service; Federal architecture; Window Cornice; Greek Revival architecture; National Register of Historic Places; Dubuque, Iowa; parapet",6,"HOUSES ON THE NATIONAL REGISTER OF HISTORIC PLACES IN IOWA; FEDERAL ARCHITECTURE IN IOWA; 1857 ESTABLISHMENTS IN IOWA; NATIONAL REGISTER OF HISTORIC PLACES IN DUBUQUE, IOWA; HOUSES COMPLETED IN 1857; HOUSES IN DUBUQUE, IOWA",42.50044444444445,-90.6845
193663,"KALATEH-YE ABDOL, TORQABEH AND SHANDIZ",0.6344077905526945,1.0366286129484101,13,Torqabeh District; Torqabeh Rural District; Torqabeh and Shandiz County; Romanize; List of countries; Counties of Iran; Iran Daylight Time; Razavi Khorasan Province; Iran Standard Time; Provinces of Iran; Rural Districts of Iran; Iran; Bakhsh,1,POPULATED PLACES IN TORQABEH AND SHANDIZ COUNTY,36.348888888888894,59.39444444444446
383732,GRANDVIEW DRIVE,0.7109792633471346,-1.5630296116235216,17,"Illinois River; United States; Historic districts in the United States; Illinois Route 29; The Henry Ford; Oscar F. Dubius; National Register of Historic Places; WMBD (AM); Frederic Klein; Duryea Motor Wagon Company; City Beautiful Movement; Peoria, Illinois; Right-of-way (transportation); Charles Duryea; Peoria Heights, Illinois; Theodore Roosevelt; Peoria County, Illinois",11,"PARKS IN ILLINOIS; POPULATED PLACES ESTABLISHED IN 1906; TOURIST ATTRACTIONS IN PEORIA, ILLINOIS; ILLINOIS RIVER; TRANSPORTATION IN PEORIA COUNTY, ILLINOIS; PROTECTED AREAS OF PEORIA COUNTY, ILLINOIS; 1906 ESTABLISHMENTS IN ILLINOIS; HISTORIC DISTRICTS ON THE NATIONAL REGISTER OF HISTORIC PLACES IN ILLINOIS; NEIGHBORHOODS IN ILLINOIS; ROADS ON THE NATIONAL REGISTER OF HISTORIC PLACES IN ILLINOIS; NATIONAL REGISTER OF HISTORIC PLACES IN PEORIA COUNTY, ILLINOIS",40.736111111111114,-89.55499999999999
231195,AEROPARQUE JORGE NEWBERY,-0.6031663969419958,-1.0195583232365428,100,"Salgado Filho International Airport; Comodoro D. Ricardo Salomón Airport; Argentine Air Force; Paraguay; Silvio Pettirossi International Airport; C-46 Commando; Gobernador Horacio Guzmán International Airport; San Rafael Airport (Argentina); Loyalty Day (Argentina); Martín Miguel de Güemes International Airport; Comandante Armando Tola International Airport; Brigadier Mayor César Raúl Ojeda Airport; Gobernador Edgardo Castello Airport; Chile; hangar; Gol Transportes Aéreos; Transport in Argentina; Piloto Civil Norberto Fernández International Airport; Capitán Vicente Almandos Almonacid Airport; McDonnell Douglas MD-88; March 1976 coup; Deputado Luís Eduardo Magalhães International Airport; BAC 1-11; Cataratas del Iguazú International Airport; Las Termas Airport; Aerolíneas Argentinas; Porto Seguro Airport; Vickers VC.1 Viking; Boeing 737-200; Carrasco International Airport; land reclamation; Eduardo Eurnekian; Buenos Aires; Avenida General Paz; Ezeiza International Airport; Isabel Perón; Comodoro Arturo Merino Benítez International Airport; Palermo, Buenos Aires; Uruguay; Coronel Felipe Varela International Airport; Rosario – Islas Malvinas International Airport; LATAM Chile; Domingo Faustino Sarmiento Airport; Rio de Janeiro–Galeão International Airport; São Paulo-Guarulhos International Airport; Vickers Viscount; Revolución Libertadora; Teniente General Benjamín Matienzo International Airport; Libertador General José de San Martín Airport; Aviador Carlos Campos Airport; Ástor Piazzolla International Airport; Presidente Perón International Airport; Almirante Marcos A. Zar Airport; Sauce Viejo Airport; Esquel Airport; Hermes Quijada International Airport; Afonso Pena International Airport; Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport; Formosa International Airport; Aerolineas Argentinas; Comandante Espora Airport; LADE; Brazil; Capitán de Corbeta Carlos A. Curbelo International Airport; Doctor Fernando Piragine Niveyro International Airport; Las Higueras Airport; LAPA Flight 3142; Juan Perón; General Enrique Mosconi International Airport; Museo Nacional de Aeronáutica de Argentina; wetland; Amaszonas; Vicecomodoro Ángel de la Paz Aragonés Airport; Resistencia International Airport; fuel exhaustion; Transcontinental S.A.; LATAM Argentina; Austral Líneas Aéreas; Buenos Aires CBD; Viru Viru International Airport; Ushuaia – Malvinas Argentinas International Airport; Andes Líneas Aéreas; Avianca Argentina; LATAM Brasil; PLUNA; Austral Líneas Aéreas Flight 901; Hercílio Luz International Airport; General Justo José de Urquiza Airport; Líneas Aéreas Privadas Argentinas; Santa Rosa Airport (Argentina); Jorge Newbery; El Tehuelche Airport; Governor Francisco Gabrielli International Airport; Tango 01; List of airports in Argentina; Kilobyte; Río de la Plata; Álvaro Alsogaray; Aeronautical Information Publication; San Carlos de Bariloche Airport",4,BUILDINGS AND STRUCTURES IN BUENOS AIRES; AIRPORTS ESTABLISHED IN 1947; TRANSPORT IN BUENOS AIRES; AIRPORTS IN ARGENTINA,-34.55888888888888,-58.416388888888875
295382,"BRINSON, GEORGIA",0.5406884578574099,-1.4789241342246393,28,"List of counties in Georgia (U.S. state); U.S. Route 84; Bainbridge, Georgia; List of sovereign states; African American (U.S. Census); Decatur County, Georgia; Native American (U.S. Census); U.S. state; population density; Latino (U.S. Census); Town; Geographic Names Information System; Marriage; Federal Information Processing Standard; North American Eastern Time Zone; Georgia (U.S. state); Dothan, Alabama; ZIP code; United States Census Bureau; United States Geological Survey; White (U.S. Census); Race (United States Census); poverty line; Hispanic (U.S. Census); census; per capita income; 2010 United States Census; Area code 229",2,"TOWNS IN DECATUR COUNTY, GEORGIA; TOWNS IN GEORGIA (U.S. STATE)",30.979166666666664,-84.7361111111111
54639,AHMADABAD-E RAZAVI,0.5308370438572642,0.975988117715229,13,Central District (Rafsanjan County); Eslamiyeh Rural District; Kerman Province; Romanize; List of countries; Counties of Iran; Iran Daylight Time; Rafsanjan County; Iran Standard Time; Provinces of Iran; Rural Districts of Iran; Iran; Bakhsh,1,POPULATED PLACES IN RAFSANJAN COUNTY,30.414722222222217,55.919999999999995
143466,GESUNDA,1.062667955760803,0.25383874715533083,12,"Sweden; Municipalities of Sweden; Mora Municipality, Sweden; Counties of Sweden; Dalarna County; Provinces of Sweden; urban areas of Sweden; Statistics Sweden; Country; Central European Time; Dalarna; Central European Summer Time",2,POPULATED PLACES IN DALARNA COUNTY; POPULATED PLACES IN MORA MUNICIPALITY,60.88638888888889,14.543888888888889
403171,WAGAH,0.5516064619559968,1.3015453527170937,37,"Provinces of Pakistan; Hussainiwala; Pakistan Rangers; Amritsar; Pakistan Standard Time; Wagah border ceremony; Operation Zarb-e-Azb; union council; Punjab, Pakistan; Pakistan; Muhammad Ali Jinnah; BBC News; Khyber Pass; demarcation line; Lahore–Wagah Branch Line; 2014 Wagah border suicide attack; Sanjeev Bhaskar; Partition of British India; Grand Trunk Road; Border Security Force; Michael Palin; Tehsil; Wagha Town; Firozpur; Wagah railway station; India; Fazilka district; Attari; Ganda Singh Wala; Wagah Town; Mahavir/Sadqi International Parade Ground; Himalaya with Michael Palin; Lahore; Punjab (Pakistan); Districts of Pakistan; Radcliffe Line; Lahore District",5,"VILLAGES IN PUNJAB, PAKISTAN; WAGHA TOWN; INDIA–PAKISTAN BORDER CROSSINGS; TEHSILS OF PUNJAB, PAKISTAN; CHECKPOINTS",31.604722222222225,74.57305555555557
197986,MENÀRGUENS,0.7283598338149114,0.013007551064168848,17,Catalonia; Térmens; List of sovereign states; Provinces of Spain; Noguera (comarca); Vilanova de la Barca; Comarques of Catalonia; province of Lleida; Spain; Municipalities of Catalonia; Balaguer; Torrelameu; Albesa; Generalitat of Catalonia; Institut d'Estadística de Catalunya; Castelló de Farfanya; Autonomous communities of Spain,2,POPULATED PLACES IN NOGUERA (COMARCA); MUNICIPALITIES IN NOGUERA (COMARCA),41.731944444444444,0.7452777777777777
411869,ROMANIAN PEOPLE'S SALVATION CROSS,0.822340965897995,0.492182849062401,23,Moldova 1; Trinitas Cross; Mihai Ghimpu; Vărzăreşti; unimedia.md; Ziarul de Gardă; Vasile Adam; Pro TV; Metropolitan of Bessarabia; Moldova; monument; Steel; Adevărul Moldova; Marius Lazurcă; Veaceslav Ţâbuleac; Dorin Chirtoacă; Valeriu Saharneanu; Petru (Păduraru); Nisporeni; Ion Ungureanu; Publika TV; Timpul; Moldovan leu,8,MONUMENTS AND MEMORIALS IN MOLDOVA; CHAPELS IN MOLDOVA; 2011 SCULPTURES; MONUMENTAL CROSSES; TOURIST ATTRACTIONS IN MOLDOVA; BUILDINGS AND STRUCTURES COMPLETED IN 2011; 2011 IN MOLDOVA; NISPORENI,47.11666666666667,28.200000000000006
381765,"MEHDIABAD, AZADSHAHR",0.6447294738235163,0.9667427208164704,13,Cheshmeh Saran District; Romanize; List of countries; Golestan Province; Counties of Iran; Iran Daylight Time; Azadshahr County; Iran Standard Time; Provinces of Iran; Rural Districts of Iran; Iran; Cheshmeh Saran Rural District; Bakhsh,1,POPULATED PLACES IN AZADSHAHR COUNTY,36.94027777777777,55.39027777777779
10120,LYASKOVETS MUNICIPALITY,0.7522369076095561,0.4494222823885398,24,"Dzhulunitsa, Veliko Tarnovo Province; obshtina; Provinces of Bulgaria; Cyrillic; List of cities and towns in Bulgaria; municipality; Dobri Dyal; Eastern European Summer Time; Veliko Tarnovo; Countries of the world; Fore-Balkan; Veliko Tarnovo Province; Municipalities of Bulgaria; Hemus motorway; European route E772; Administrative centre; Targovishte; Merdanya; Kozarevets, Veliko Tarnovo Province; Danubian Plain (Bulgaria); Bulgaria; Eastern European Time; Lyaskovets; Dragizhevo",2,MUNICIPALITIES OF BULGARIA; MUNICIPALITIES IN VELIKO TARNOVO PROVINCE,43.1,25.749999999999996
258210,"STRUBINY, NOWY DWÓR MAZOWIECKI COUNTY",0.915880917531269,0.3594214706273656,12,Masovian Voivodeship; Powiat; Gmina Zakroczym; Zakroczym; Warsaw; Poland; Voivodeships of Poland; Nowy Dwór Mazowiecki County; village; Gmina; Countries of the world; Nowy Dwór Mazowiecki,1,VILLAGES IN NOWY DWÓR MAZOWIECKI COUNTY,52.47611111111112,20.593333333333334
110984,"DIVANEH, IRAN",0.5757307907280074,0.8239893324137675,13,Ilam Province; Romanize; List of countries; Counties of Iran; Iran Daylight Time; Central District (Abdanan County); Iran Standard Time; Provinces of Iran; Rural Districts of Iran; Iran; Bakhsh; Jaber-e Ansar Rural District; Abdanan County,1,POPULATED PLACES IN ABDANAN COUNTY,32.986944444444454,47.211111111111116
30917,AÏN ZARIT,0.6170223719481065,0.02912760596106092,7,Provinces of Algeria; Central European Time; Algeria; Districts of Algeria; Communes of Algeria; National Office of Statistics; Tiaret Province,2,COMMUNES OF ALGERIA; POPULATED PLACES IN TIARET PROVINCE,35.35277777777778,1.6688888888888889
93890,MAJKIN AIRPORT,0.14247704460447044,2.9351880769942187,7,Marshall Islands International Airport; Marshall Islands; Air Marshall Islands; Bucholz Army Airfield; Namu Atoll; Airport#Airstrip; Jeh Airport,1,AIRPORTS IN THE MARSHALL ISLANDS,8.163333333333334,168.17388888888885
419758,"SAINT-CHARLES-DE-BOURGET, QUEBEC",0.8476482400519129,-1.2455833095066198,23,"Municipality (Quebec); Region (Quebec); Provinces and territories of Canada; Area codes 418 and 581; municipality (Quebec); Canadian postal code; List of Quebec provincial electoral districts; Quebec; Dubuc (provincial electoral district); List of G postal codes of Canada; Saguenay–Lac-Saint-Jean; Saguenay River; Canada 2011 Census; Regional county municipality; Saguenay, Quebec; Saint-Nazaire, Quebec; Jonquière—Alma; Eastern Daylight Time; List of Canadian federal electoral districts; Le Fjord-du-Saguenay Regional County Municipality; Saint-Ambroise, Quebec; Eastern Time Zone; Larouche, Quebec",2,INCORPORATED PLACES IN SAGUENAY–LAC-SAINT-JEAN; MUNICIPALITIES IN QUEBEC,48.56666666666668,-71.36666666666666
196581,"BLUE, OKLAHOMA",0.5933440717627168,-1.6795400354677654,11,"U.S. state; census-designated place; Blue River (Oklahoma); Census-designated place; List of sovereign states; Oklahoma; Durant, Oklahoma; unincorporated area; Bryan County, Oklahoma; 2010 United States Census; List of counties in Oklahoma",2,"CENSUS-DESIGNATED PLACES IN OKLAHOMA; CENSUS-DESIGNATED PLACES IN BRYAN COUNTY, OKLAHOMA",33.99611111111111,-96.23055555555555
21083,ALTAMAHAW MILL OFFICE,0.6315279972869037,-1.3876676550293914,4,"Altamahaw, North Carolina; Queen Anne style architecture; Alamance County, North Carolina; National Register of Historic Places",5,"OFFICE BUILDINGS COMPLETED IN 1890; BUILDINGS AND STRUCTURES IN BURLINGTON, NORTH CAROLINA; NATIONAL REGISTER OF HISTORIC PLACES IN ALAMANCE COUNTY, NORTH CAROLINA; OFFICE BUILDINGS ON THE NATIONAL REGISTER OF HISTORIC PLACES IN NORTH CAROLINA; QUEEN ANNE ARCHITECTURE IN NORTH CAROLINA",36.18388888888889,-79.5075
26516,"KANNI, BANMAUK",0.4244058964432878,1.672607199827899,13,Banmauk Township; List of sovereign states; Townships of Burma; Katha District; Burma; Bing Maps; Google Maps; Administrative divisions of Burma; Time in Burma; Districts of Burma; Sagaing Region; Microsoft; Harris Corporation,2,POPULATED PLACES IN KATHA DISTRICT; BANMAUK TOWNSHIP,24.316666666666666,95.83333333333333
227835,N'ZÉBÉLA,0.14108078120287498,-0.15882496193148402,8,Sub-prefectures of Guinea; Nzérékoré Region; town; Guinea; Prefectures of Guinea; Macenta Prefecture; Greenwich Mean Time; Regions of Guinea,2,POPULATED PLACES IN THE NZÉRÉKORÉ REGION; SUB-PREFECTURES OF GUINEA,8.083333333333334,-9.100000000000001
327796,HAIN MILL,0.7043179233686896,-1.3278949762853969,5,"Lower Heidelberg Township, Berks County, Pennsylvania; outhouse; National Register of Historic Places; grist mill; Berks County, Pennsylvania",6,"INDUSTRIAL BUILDINGS COMPLETED IN 1798; HOUSES IN BERKS COUNTY, PENNSYLVANIA; NATIONAL REGISTER OF HISTORIC PLACES IN BERKS COUNTY, PENNSYLVANIA; 1798 ESTABLISHMENTS IN PENNSYLVANIA; GRINDING MILLS ON THE NATIONAL REGISTER OF HISTORIC PLACES IN PENNSYLVANIA; GRINDING MILLS IN BERKS COUNTY, PENNSYLVANIA",40.354444444444454,-76.08277777777778
291591,ŠTADIÓN FK SENICA,0.8496984201465886,0.30328251890465496,9,MFK Skalica; OMS Lightning; UEFA stadium categories; multi-purpose stadium; Slovak Superliga; Slovakia; FK Senica; Senica; football (soccer),6,SPORTS VENUES COMPLETED IN 1962; FOOTBALL VENUES IN SLOVAKIA; SENICA; MULTI-PURPOSE STADIUMS IN SLOVAKIA; BUILDINGS AND STRUCTURES IN TRNAVA REGION; FK SENICA,48.68413333333333,17.376808333333333
115603,PALABEK KAL,0.059947211669194124,0.5686525109838081,7,"Regions of Uganda; Acholi sub-region; Lamwo District; Northern Region, Uganda; Sub-region; Districts of Uganda; East Africa Time",4,"NORTHERN REGION, UGANDA; LAMWO DISTRICT; CITIES IN THE GREAT RIFT VALLEY; POPULATED PLACES IN UGANDA",3.4347222222222222,32.581388888888895
100701,SZCZYPIORNO,0.9033387876009652,0.31555552876057474,22,Polish Legions in World War I; World War I; railway station; City; prisoner of war; Countries of the world; Oath crisis; Kalisz Szczypiorno; National road 25 (Poland); Polish-Bolshevist War; Greater Poland Voivodeship; neighbourhood; Polish language; Ostrów Wielkopolski; Geographical Dictionary of the Kingdom of Poland; Poland; Nazi Germany; Voivodeships of Poland; Team handball; Polish Army; Kalisz; World War II,2,NEIGHBOURHOODS IN POLAND; KALISZ,51.75750000000001,18.08
232525,JAMES STREET COMMONS HISTORIC DISTRICT,0.7111053149042231,-1.2945737319827386,10,"Newark, New Jersey; Washington Park (Newark); New Jersey Department of Environmental Protection; National Register of Historic Places listings in Essex County, New Jersey; Newark Museum; Newark Public Library; National Register of Historic Places; Essex County, New Jersey; New Jersey; American Insurance Company Building",6,"HISTORIC DISTRICTS IN ESSEX COUNTY, NEW JERSEY; NEW JERSEY REGISTER OF HISTORIC PLACES; GEOGRAPHY OF NEWARK, NEW JERSEY; HISTORIC DISTRICTS ON THE NATIONAL REGISTER OF HISTORIC PLACES IN NEW JERSEY; NATIONAL REGISTER OF HISTORIC PLACES IN NEWARK, NEW JERSEY; GEOGRAPHY OF ESSEX COUNTY, NEW JERSEY",40.74333333333334,-74.17361111111111
279304,"REDLAND, OREGON",0.7913710679487178,-2.1378731933150985,24,"Oregon; Area codes 503 and 971; Federal Information Processing Standard; Leave It to Beaver; Oregon City, Oregon; List of sovereign states; television; Christmas tree farm; United States Census, 2000; ZIP code; Oregon Historical Society Press; Carver, Oregon; Lewis L. McArthur; U.S. state; Pacific Time Zone; Oregon Geographic Names; Stanley Fafara; child actor; sitcom; Geographic Names Information System; Portland, Oregon; List of counties in Oregon; Clackamas County, Oregon; Unincorporated area",4,"PORTLAND METROPOLITAN AREA; UNINCORPORATED COMMUNITIES IN OREGON; UNINCORPORATED COMMUNITIES IN CLACKAMAS COUNTY, OREGON; 1892 ESTABLISHMENTS IN OREGON",45.342222222222226,-122.49111111111111
